"Fips","CountyName","Year","Month","FecundPopulation","BirthCount","Date","DaysInMonth","DaysInYear","StageID","BirthRateMonthly","BirthRate"
40109,"oklahoma",1999,4,149483.5,878,1999-04-15,30,365,2,6.13162746522152,74.6014674935285
40109,"oklahoma",1999,5,149486.333333333,866,1999-05-15,31,365,2,6.04782390077658,71.2082491543049
40109,"oklahoma",1999,6,149489.166666667,897,1999-06-15,30,365,2,6.26431644225934,76.2158500474887
40109,"oklahoma",1999,7,149492,981,1999-07-15,31,365,2,6.85094139337393,80.6643099542415
40109,"oklahoma",1999,8,149494.833333333,958,1999-08-15,31,365,2,6.69031789485446,78.7730977942541
40109,"oklahoma",1999,9,149497.666666667,968,1999-09-15,30,365,2,6.76015419855858,82.2485427491294
40109,"oklahoma",1999,10,149500.5,942,1999-10-15,31,365,2,6.57857980892787,77.4574719438282
40109,"oklahoma",1999,11,149503.333333333,852,1999-11-15,30,365,2,5.95005307559081,72.3923124196883
40109,"oklahoma",1999,12,149506.166666667,893,1999-12-15,31,365,2,6.2363819207777,73.4283677768987
40113,"osage",1990,1,8539,37,1990-01-15,31,365,1,4.33306007729242,51.0182880068301
40113,"osage",1990,2,8538.75,33,1990-02-15,28,365,1,3.86462115001757,50.3780971341576
40113,"osage",1990,3,8538.5,43,1990-03-15,31,365,1,5.03571846820471,59.2915238998296
40113,"osage",1990,4,8538.25,41,1990-04-15,30,365,1,4.80149900456728,58.4182378889019
40113,"osage",1990,5,8538,45,1990-05-15,31,365,1,5.26993793184214,62.0492691974961
40113,"osage",1990,6,8537.75,51,1990-06-15,30,365,1,5.97259632275442,72.6665885935121
40113,"osage",1990,7,8537.5,43,1990-07-15,31,365,1,5.03571846820471,59.2915238998296
40113,"osage",1990,8,8537.25,36,1990-08-15,31,365,1,4.21595034547371,49.6394153579969
40113,"osage",1990,9,8537,55,1990-09-15,30,365,1,6.44103525002928,78.3659288753562
40113,"osage",1990,10,8536.75,49,1990-10-15,31,365,1,5.73837685911699,67.5647597928291
40113,"osage",1990,11,8536.5,31,1990-11-15,30,365,1,3.63040168638014,44.1698871842917
40113,"osage",1990,12,8536.25,42,1990-12-15,31,365,1,4.91860873638599,57.9126512509964
40113,"osage",1991,1,8536,41,1991-01-15,31,365,1,4.80149900456728,56.5337786021631
40113,"osage",1991,2,8536.08333333333,34,1991-02-15,28,365,1,3.98173088183628,51.9047061382229
40113,"osage",1991,3,8536.16666666667,41,1991-03-15,31,365,1,4.80149900456728,56.5337786021631
40113,"osage",1991,4,8536.25,32,1991-04-15,30,365,1,3.74751141819885,45.5947222547527
40113,"osage",1991,5,8536.33333333333,42,1991-05-15,31,365,1,4.91860873638599,57.9126512509964
40113,"osage",1991,6,8536.41666666667,30,1991-06-15,30,365,1,3.51329195456142,42.7450521138307
40113,"osage",1991,7,8536.5,42,1991-07-15,31,365,1,4.91860873638599,57.9126512509964
40113,"osage",1991,8,8536.58333333333,45,1991-08-15,31,365,1,5.26993793184214,62.0492691974961
40113,"osage",1991,9,8536.66666666667,44,1991-09-15,30,365,1,5.15282820002342,62.692743100285
40113,"osage",1991,10,8536.75,41,1991-10-15,31,365,1,4.80149900456728,56.5337786021631
40113,"osage",1991,11,8536.83333333333,40,1991-11-15,30,365,1,4.68438927274857,56.9934028184409
40113,"osage",1991,12,8536.91666666667,32,1991-12-15,31,365,1,3.74751141819885,44.1239247626639
40113,"osage",1992,1,8537,41,1992-01-15,31,366,1,4.80149900456728,56.6886656668266
40113,"osage",1992,2,8544.41666666666,27,1992-02-15,29,366,1,3.16196275910528,39.9061506838805
40113,"osage",1992,3,8551.83333333334,39,1992-03-15,31,366,1,4.56727954092985,53.9233649025911
40113,"osage",1992,4,8559.25,47,1992-04-15,30,366,1,5.50415739547956,67.1507202248507
40113,"osage",1992,5,8566.66666666666,41,1992-05-15,31,366,1,4.80149900456728,56.6886656668266
40113,"osage",1992,6,8574.08333333334,34,1992-06-15,30,366,1,3.98173088183628,48.5771167584026
40113,"osage",1992,7,8581.5,43,1992-07-15,31,366,1,5.03571846820471,59.453966431062
40113,"osage",1992,8,8588.91666666666,36,1992-08-15,31,366,1,4.21595034547371,49.775413756238
40113,"osage",1992,9,8596.33333333334,46,1992-09-15,30,366,1,5.38704766366085,65.7219814966624
40113,"osage",1992,10,8603.75,45,1992-10-15,31,366,1,5.26993793184214,62.2192671952975
40113,"osage",1992,11,8611.16666666666,40,1992-11-15,30,366,1,4.68438927274857,57.1495491275325
40113,"osage",1992,12,8618.58333333334,31,1992-12-15,31,366,1,3.63040168638014,42.8621618456494
40113,"osage",1993,1,8626,34,1993-01-15,31,365,1,3.98173088183628,46.8816700603304
40113,"osage",1993,2,8617.91666666667,38,1993-02-15,28,365,1,4.45016980911114,58.0111421544845
40113,"osage",1993,3,8609.83333333333,32,1993-03-15,31,365,1,3.74751141819885,44.1239247626639
40113,"osage",1993,4,8601.75,34,1993-04-15,30,365,1,3.98173088183628,48.4443923956747
40113,"osage",1993,5,8593.66666666667,32,1993-05-15,31,365,1,3.74751141819885,44.1239247626639
40113,"osage",1993,6,8585.58333333333,40,1993-06-15,30,365,1,4.68438927274857,56.9934028184409
40113,"osage",1993,7,8577.5,34,1993-07-15,31,365,1,3.98173088183628,46.8816700603304
40113,"osage",1993,8,8569.41666666667,41,1993-08-15,31,365,1,4.80149900456728,56.5337786021631
40113,"osage",1993,9,8561.33333333333,49,1993-09-15,30,365,1,5.73837685911699,69.8169184525901
40113,"osage",1993,10,8553.25,43,1993-10-15,31,365,1,5.03571846820471,59.2915238998296
40113,"osage",1993,11,8545.16666666667,33,1993-11-15,30,365,1,3.86462115001757,47.0195573252137
40113,"osage",1993,12,8537.08333333333,20,1993-12-15,31,365,1,2.34219463637428,27.5774529766649
40113,"osage",1994,1,8529,25,1994-01-15,31,365,1,2.92774329546785,34.4718162208312
40113,"osage",1994,2,8525.91666666667,32,1994-02-15,28,365,1,3.74751141819885,48.8514881300922
40113,"osage",1994,3,8522.83333333333,38,1994-03-15,31,365,1,4.45016980911114,52.3971606556634
40113,"osage",1994,4,8519.75,25,1994-04-15,30,365,1,2.92774329546785,35.6208767615256
40113,"osage",1994,5,8516.66666666667,32,1994-05-15,31,365,1,3.74751141819885,44.1239247626639
40113,"osage",1994,6,8513.58333333333,34,1994-06-15,30,365,1,3.98173088183628,48.4443923956747
40113,"osage",1994,7,8510.5,40,1994-07-15,31,365,1,4.68438927274857,55.1549059533299
40113,"osage",1994,8,8507.41666666667,36,1994-08-15,31,365,1,4.21595034547371,49.6394153579969
40113,"osage",1994,9,8504.33333333333,42,1994-09-15,30,365,1,4.91860873638599,59.8430729593629
40113,"osage",1994,10,8501.25,32,1994-10-15,31,365,1,3.74751141819885,44.1239247626639
40113,"osage",1994,11,8498.16666666667,25,1994-11-15,30,365,1,2.92774329546785,35.6208767615256
40113,"osage",1994,12,8495.08333333333,39,1994-12-15,31,365,1,4.56727954092985,53.7760333044966
40113,"osage",1995,1,8492,32,1995-01-15,31,365,1,3.74751141819885,44.1239247626639
40113,"osage",1995,2,8492.41666666667,30,1995-02-15,28,365,1,3.51329195456142,45.7982701219614
40113,"osage",1995,3,8492.83333333333,36,1995-03-15,31,365,1,4.21595034547371,49.6394153579969
40113,"osage",1995,4,8493.25,30,1995-04-15,30,365,1,3.51329195456142,42.7450521138307
40113,"osage",1995,5,8493.66666666667,31,1995-05-15,31,365,1,3.63040168638014,42.7450521138307
40113,"osage",1995,6,8494.08333333333,46,1995-06-15,30,365,1,5.38704766366085,65.542413241207
40113,"osage",1995,7,8494.5,34,1995-07-15,31,365,1,3.98173088183628,46.8816700603304
40113,"osage",1995,8,8494.91666666667,32,1995-08-15,31,365,1,3.74751141819885,44.1239247626639
40113,"osage",1995,9,8495.33333333333,34,1995-09-15,30,365,1,3.98173088183628,48.4443923956747
40113,"osage",1995,10,8495.75,38,1995-10-15,31,365,1,4.45016980911114,52.3971606556634
40113,"osage",1995,11,8496.16666666667,20,1995-11-15,30,365,1,2.34219463637428,28.4967014092204
40113,"osage",1995,12,8496.58333333333,25,1995-12-15,31,365,1,2.92774329546785,34.4718162208312
40113,"osage",1996,1,8497,46,1996-01-15,31,366,1,5.38704766366085,63.6019175774152
40113,"osage",1996,2,8497.58333333333,33,1996-02-15,29,366,2,3.86462115001757,48.7741841691872
40113,"osage",1996,3,8498.16666666667,29,1996-03-15,31,366,2,3.39618222274271,40.0968610814139
40113,"osage",1996,4,8498.75,22,1996-04-15,30,366,2,2.57641410001171,31.4322520201429
40113,"osage",1996,5,8499.33333333333,38,1996-05-15,31,366,2,4.45016980911114,52.5407145204734
40113,"osage",1996,6,8499.91666666667,26,1996-06-15,30,366,2,3.04485302728657,37.1472069328961
40113,"osage",1996,7,8500.5,42,1996-07-15,31,366,2,4.91860873638599,58.0713160489443
40113,"osage",1996,8,8501.08333333333,38,1996-08-15,31,366,2,4.45016980911114,52.5407145204734
40113,"osage",1996,9,8501.66666666667,21,1996-09-15,30,366,2,2.459304368193,30.0035132919546
40113,"osage",1996,10,8502.25,38,1996-10-15,31,366,2,4.45016980911114,52.5407145204734
40113,"osage",1996,11,8502.83333333333,31,1996-11-15,30,366,2,3.63040168638014,44.2909005738377
40113,"osage",1996,12,8503.41666666667,29,1996-12-15,31,366,2,3.39618222274271,40.0968610814139
40113,"osage",1997,1,8504,34,1997-01-15,31,365,2,3.98173088183628,46.8816700603304
40113,"osage",1997,2,8508.16666666666,34,1997-02-15,28,365,2,3.98173088183628,51.9047061382229
40113,"osage",1997,3,8512.33333333334,29,1997-03-15,31,365,2,3.39618222274271,39.9873068161642
40113,"osage",1997,4,8516.5,38,1997-04-15,30,365,2,4.45016980911114,54.1437326775188
40113,"osage",1997,5,8520.66666666666,32,1997-05-15,31,365,2,3.74751141819885,44.1239247626639
40113,"osage",1997,6,8524.83333333334,42,1997-06-15,30,365,2,4.91860873638599,59.8430729593629
40113,"osage",1997,7,8529,28,1997-07-15,31,365,2,3.279072490924,38.6084341673309
40113,"osage",1997,8,8533.16666666666,43,1997-08-15,31,365,2,5.03571846820471,59.2915238998296
40113,"osage",1997,9,8537.33333333334,37,1997-09-15,30,365,2,4.33306007729242,52.7188976070578
40113,"osage",1997,10,8541.5,36,1997-10-15,31,365,2,4.21595034547371,49.6394153579969
40113,"osage",1997,11,8545.66666666666,37,1997-11-15,30,365,2,4.33306007729242,52.7188976070578
40113,"osage",1997,12,8549.83333333334,33,1997-12-15,31,365,2,3.86462115001757,45.5027974114972
40113,"osage",1998,1,8554,28,1998-01-15,31,365,2,3.279072490924,38.6084341673309
40113,"osage",1998,2,8550.08333333334,28,1998-02-15,28,365,2,3.279072490924,42.7450521138307
40113,"osage",1998,3,8546.16666666666,34,1998-03-15,31,365,2,3.98173088183628,46.8816700603304
40113,"osage",1998,4,8542.25,40,1998-04-15,30,365,2,4.68438927274857,56.9934028184409
40113,"osage",1998,5,8538.33333333334,29,1998-05-15,31,365,2,3.39618222274271,39.9873068161642
40113,"osage",1998,6,8534.41666666666,35,1998-06-15,30,365,2,4.09884061365499,49.8692274661358
40113,"osage",1998,7,8530.5,43,1998-07-15,31,365,2,5.03571846820471,59.2915238998296
40113,"osage",1998,8,8526.58333333334,25,1998-08-15,31,365,2,2.92774329546785,34.4718162208312
40113,"osage",1998,9,8522.66666666666,33,1998-09-15,30,365,2,3.86462115001757,47.0195573252137
40113,"osage",1998,10,8518.75,43,1998-10-15,31,365,2,5.03571846820471,59.2915238998296
40113,"osage",1998,11,8514.83333333334,32,1998-11-15,30,365,2,3.74751141819885,45.5947222547527
40113,"osage",1998,12,8510.91666666666,39,1998-12-15,31,365,2,4.56727954092985,53.7760333044966
40113,"osage",1999,1,8507,35,1999-01-15,31,365,2,4.09884061365499,48.2605427091636
40113,"osage",1999,2,8505.16666666667,34,1999-02-15,28,365,2,3.98173088183628,51.9047061382229
40113,"osage",1999,3,8503.33333333333,31,1999-03-15,31,365,2,3.63040168638014,42.7450521138307
40113,"osage",1999,4,8501.5,28,1999-04-15,30,365,2,3.279072490924,39.8953819729086
40113,"osage",1999,5,8499.66666666667,28,1999-05-15,31,365,2,3.279072490924,38.6084341673309
40113,"osage",1999,6,8497.83333333333,56,1999-06-15,30,365,2,6.55814498184799,79.7907639458172
40113,"osage",1999,7,8496,40,1999-07-15,31,365,2,4.68438927274857,55.1549059533299
40113,"osage",1999,8,8494.16666666667,29,1999-08-15,31,365,2,3.39618222274271,39.9873068161642
40113,"osage",1999,9,8492.33333333333,40,1999-09-15,30,365,2,4.68438927274857,56.9934028184409
40113,"osage",1999,10,8490.5,30,1999-10-15,31,365,2,3.51329195456142,41.3661794649974
40113,"osage",1999,11,8488.66666666667,33,1999-11-15,30,365,2,3.86462115001757,47.0195573252137
40113,"osage",1999,12,8486.83333333333,40,1999-12-15,31,365,2,4.68438927274857,55.1549059533299
40125,"pottawatomie",1990,1,13100,62,1990-01-15,31,365,1,4.73282442748092,55.7251908396947
40125,"pottawatomie",1990,2,13102.0833333333,74,1990-02-15,28,365,1,5.64885496183206,73.6368593238822
40125,"pottawatomie",1990,3,13104.1666666667,72,1990-03-15,31,365,1,5.49618320610687,64.713124846097
40125,"pottawatomie",1990,4,13106.25,60,1990-04-15,30,365,1,4.58015267175573,55.7251908396947
40125,"pottawatomie",1990,5,13108.3333333333,74,1990-05-15,31,365,1,5.64885496183206,66.5107116473775
40125,"pottawatomie",1990,6,13110.4166666667,65,1990-06-15,30,365,1,4.9618320610687,60.3689567430025
40125,"pottawatomie",1990,7,13112.5,79,1990-07-15,31,365,1,6.03053435114504,71.0046786505787
40125,"pottawatomie",1990,8,13114.5833333333,74,1990-08-15,31,365,1,5.64885496183206,66.5107116473775
40125,"pottawatomie",1990,9,13116.6666666667,62,1990-09-15,30,365,1,4.73282442748092,57.5826972010178
40125,"pottawatomie",1990,10,13118.75,72,1990-10-15,31,365,1,5.49618320610687,64.713124846097
40125,"pottawatomie",1990,11,13120.8333333333,75,1990-11-15,30,365,1,5.72519083969466,69.6564885496183
